YEAR,STATE,UNIT_ID,FIRE_NUM,FIRE_NAME,AGENCY,C_METHOD,CAUSE,INC_NUM,OBJECTIVE,COMMENTS,REPORT_AC,GIS_ACRES,Shape_Length,Shape_Area,ALARM_DATE_Con,CONT_DATE_Conv
1916,California,Angeles National Forest,0,TUNNEL,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),"S.Imsand,Saugus,3N16W-13,24,San Fernando Pass,VERSION-T+S-AFA 1911-30 T+Saugus *",3200,3440.768,16664.32874,13924294.66,9/14/1916,<Null>
1916,California,Los Padres National Forest,44, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,3277.95,14168.16656,13265394.24,<Null>,<Null>
1916,California,Stanislaus National Forest,240, ,USDA Forest Service,8 - Unknown,14 - Unknown / Unidentified,<Null>,Suppression (Wildfire),20090305,0,2855.049,13980.81993,11553974.4,<Null>,<Null>
1916,California,Eldorado National Forest,0000G221, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,2132.044,12642.40769,8628074.892,<Null>,<Null>
1916,California,Los Padres National Forest,48, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,1876.188,10417.81235,7592665.546,<Null>,<Null>
1916,California,Eldorado National Forest,0000G264, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,1860.481,12600.96246,7529099.311,<Null>,<Null>
1916,California,Angeles National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),"S.Imsand,Saugus,5N16W-36+5N15W-31-29,19, Del Sur Ridge- AFA 1911-1930 Saugus ma*",1754,1754.288,17153.83748,7099351.042,<Null>,<Null>
1916,California,Los Padres National Forest,0000040D, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,1545.32,11498.35211,6253686.458,<Null>,<Null>
1916,California,Tahoe National Forest,7, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire), ,<Null>,1506.656,10273.81144,6097222.51,<Null>,<Null>
1916,California,Eldorado National Forest,24100000, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire), ,<Null>,1407.762,11466.4724,5697009.123,<Null>,<Null>
1916,California,Eldorado National Forest,0000C261, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,1397.12,10675.0825,5653946.15,<Null>,<Null>
1916,California,Los Padres National Forest,0000040E, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,1393.859,8880.025726,5640748.074,<Null>,<Null>
1916,California,Sierra National Forest,1, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,1334.724,10279.7142,5401437.955,<Null>,<Null>
1916,California,Tahoe National Forest,4, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire), ,<Null>,1151.08,12622.13202,4658256.703,<Null>,<Null>
1916,California,Los Padres National Forest,19, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,1010.461,8068.054505,4089192.076,<Null>,<Null>
1916,California,Tahoe National Forest,2, ,USDA Forest Service,<Null>,1 - Lightning,0,Suppression (Wildfire), ,<Null>,983.9702,11807.58679,3981985.993,<Null>,<Null>
1916,California,Eldorado National Forest,0000121P, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,772.8812,6375.771394,3127739.191,<Null>,<Null>
1916,California,Tahoe National Forest,5, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire), ,<Null>,701.4114,10343.66228,2838511.339,<Null>,<Null>
1916,California,Tahoe National Forest,1, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire), ,<Null>,699.1605,8211.093141,2829402.353,<Null>,<Null>
1916,California,Modoc National Forest,15, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,694.6268,8970.057285,2811054.969,<Null>,<Null>
1916,California,San Bernardino National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,654.7612,8898.963806,2649724.736,<Null>,<Null>
1916,California,Sequoia National Forest,29, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,639.2841,17638.11429,2587090.859,<Null>,<Null>
1916,California,Sierra National Forest,2, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,569.3619,6205.961441,2304125.67,<Null>,<Null>
1916,California,Angeles National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),"S.Imsand,Tujunga,3N15W-11, StaClaraDivide,VERSION C-AFA 1906-1930 Cum map 1:126*",562,561.6374,5838.090559,2272865.94,<Null>,<Null>
1916,California,Sequoia National Forest,14, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,561.303,7782.900289,2271512.715,<Null>,<Null>
1916,California,Los Padres National Forest,43, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,526.7765,6040.816322,2131788.887,<Null>,<Null>
1916,California,Angeles National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),"S.Imsand,Baldy,3N 9W-33,Alpine Cyn N of Coldbrook- AFA 1911-1924Angeles map 1:9*",515,514.518,6121.989378,2082180.438,<Null>,<Null>
1916,California,Eldorado National Forest,0000G242, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,479.6085,6665.031313,1940906.611,<Null>,<Null>
1916,California,Los Padres National Forest,16, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,472.3359,5519.846649,1911475.611,<Null>,<Null>
1916,California,Angeles National Forest,0,SAND CANYON,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire)," S Imsand,Tujunga, 3N 15W-1,12, S of Sand Cyn Fork,VERSIONC-AFA 1906-1930 Cum m*",472,471.8914,6010.172082,1909676.716,9/12/1916,<Null>
1916,California,San Bernardino National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,417.2253,5111.338416,1688450.975,<Null>,<Null>
1916,California,Sequoia National Forest,1, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,384.6329,6088.676388,1556554.321,<Null>,<Null>
1916,California,Plumas National Forest,3, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,375.4526,5228.096689,1519402.972,<Null>,<Null>
1916,California,Los Angeles County,0,SHEEP MT. FIRE,Contract County,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,370.7311,4826.59928,1500295.444,8/30/1916,<Null>
1916,California,Angeles National Forest,0,SAND CANYON,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),"S.Imsand,Saugus,3N15W-12,13,14,Sta Clara Divide,VERSION-S-AFA 1911-1930 Saugus *",365,370.7103,6186.209252,1500211.397,<Null>,<Null>
1916,California,Los Padres National Forest,32, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,353.8979,5105.630418,1432173.813,<Null>,<Null>
1916,California,Los Padres National Forest,54, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,320.1191,4521.776194,1295476.08,<Null>,<Null>
1916,California,Tahoe National Forest,3, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire), ,<Null>,297.999,4457.771882,1205959.062,<Null>,<Null>
1916,California,Tahoe National Forest,9, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire), ,<Null>,293.175,4196.927358,1186436.991,<Null>,<Null>
1916,California,Plumas National Forest,4, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,290.9312,5668.024307,1177357.005,<Null>,<Null>
1916,California,Plumas National Forest,2, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,265.9265,4691.967331,1076166.514,<Null>,<Null>
1916,California,Sierra National Forest,6, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,262.3775,4182.510905,1061803.905,<Null>,<Null>
1916,California,Los Angeles County,0,BUCKHORN,Contract County,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,257.6088,4129.158518,1042505.892,11/13/1916,<Null>
1916,California,Angeles National Forest,0,TUNNEL,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),"S.Imsand,Tujunga,3N15W-18+3N16W-24,San Fer'o Pass,VERSION-A-AFA 1911-1924Angele*",670,242.1689,4465.156679,980022.695,9/14/1916,<Null>
1916,California,Los Padres National Forest,0000002A, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,208.1399,3395.928387,842312.1137,<Null>,<Null>
1916,California,Six Rivers National Forest,200087,SIMS GULCH,USDA Forest Service,<Null>,5 - Debris,0,Suppression (Wildfire),,<Null>,206.1844,3521.218398,834398.6433,8/24/1916,<Null>
1916,California,Angeles National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),"S.Imsand,Saugus,5N15W-29,W of Bouquet-Vasquez jn-AFA 1911-30 Saugus+T maps 1:25*",165,201.2844,3398.721631,814569.1281,<Null>,<Null>
1916,California,Angeles National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),"S.Imsand,Saugus,6N14W-24,NE of Lincoln Crest-AFA 1911-30 Saugus+T maps 1:256400",400,186.6939,3389.521305,755523.2668,<Null>,<Null>
1916,California,Angeles National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),"S.Imsand,Saugus,5N16W-28, NE end Tapia Cyn-AFA 1911-1930 Saugus map 1:256400",184,183.9873,3122.248568,744570.287,<Null>,<Null>
1916,California,Angeles National Forest,0,DUARTE,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),"S.Imsand,Arroyo,1N 10W-28- AFA 1911-1924Angeles map 1:95040",80,179.4985,3171.383139,726404.7031,7/31/1916,<Null>
1916,California,San Bernardino National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,175.9417,3261.258484,712010.5799,<Null>,<Null>
1916,California,Six Rivers National Forest,200093,SIMS GULCH #2,USDA Forest Service,<Null>,5 - Debris,0,Suppression (Wildfire),,<Null>,175.753,3209.21772,711247.1409,9/11/1916,<Null>
1916,California,Tahoe National Forest,6, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire), ,<Null>,171.494,3810.248251,694011.6555,<Null>,<Null>
1916,California,Eldorado National Forest,0000225_, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,170.5546,3303.212878,690210.0666,<Null>,<Null>
1916,California,Six Rivers National Forest,400725, ,USDA Forest Service,<Null>,1 - Lightning,0,Suppression (Wildfire),,<Null>,165.756,3015.034091,670790.7033,8/27/1916,<Null>
1916,California,Angeles National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),"S.Imsand,Saugus,4N16W-36, NE Newhall-AFA 1911-30 Saugus+T maps 1:256400",100,161.2883,3073.045647,652710.8041,<Null>,<Null>
1916,California,Cleveland National Forest,92, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,160.1521,3331.889478,648112.5745,<Null>,<Null>
1916,California,San Bernardino National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,159.9717,3160.928318,647382.5507,<Null>,<Null>
1916,California,Angeles National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),"S.Imsand,Saugus,8N16W-32,33, E 3Pts,NE of mine-AFA 1911-30 Saugus+T map 1:256400",40,151.5827,2849.240003,613433.3063,<Null>,<Null>
1916,California,Cleveland National Forest,93, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,151.0522,3522.114828,611286.6044,<Null>,<Null>
1916,California,San Bernardino National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,149.8798,3154.169124,606541.8912,<Null>,<Null>
1916,California,Los Padres National Forest,204, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,146.3295,2976.330116,592174.5516,<Null>,<Null>
1916,California,Los Padres National Forest,203, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,140.196,2991.530856,567353.1555,<Null>,<Null>
1916,California,Angeles National Forest,0,CHILAO,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),"S.Imsand,Arroyo-West Fork,3N 11W-23,Chilao Creek- AFA 1911-1924Angeles map 1:95*",115,139.3635,3041.087118,563983.9921,6/26/1916,<Null>
1916,California,Los Padres National Forest,999, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,139.1168,2748.002126,562985.8118,<Null>,<Null>
1916,California,Sequoia National Forest,46, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,132.8007,3337.48446,537425.233,<Null>,<Null>
1916,California,Los Padres National Forest,205, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,132.4937,2771.998552,536183.0086,<Null>,<Null>
1916,California,Cleveland National Forest,91, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,128.8657,3268.229726,521500.9195,<Null>,<Null>
1916,California,Lassen National Forest,5, ,USDA Forest Service,<Null>,1 - Lightning,0,Suppression (Wildfire),,<Null>,127.471,2925.636023,515856.8057,<Null>,<Null>
1916,California,Angeles National Forest,0,1916-SUPERVISOR#35,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),"S.Imsand,Tujunga,2N15W-1,W of Lopez Cyn Rd S end- AFA 1911-1924Angeles map 1:95*",100,127.0033,2915.129241,513963.9757,6/24/1916,<Null>
1916,California,Angeles National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire)," S Imsand,Saugus, 6N 13W-19,30, Lincoln Crest-AFA 1911-1920 Trans map 1:260100",200,124.5331,2818.779118,503967.7515,<Null>,<Null>
1916,California,Eldorado National Forest,0000G251,BACCHI FIRE,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,122.9488,2736.246751,497556.0451,7/26/1916,<Null>
1916,California,Sierra National Forest,7, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,121.1995,3031.296911,490477.0441,<Null>,<Null>
1916,California,Plumas National Forest,1, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,120.8801,4103.023529,489184.609,<Null>,<Null>
1916,California,Angeles National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire)," S Imsand, near Tujunga, 4N 15W-27, W of Humphreys RR stop-AFA 1911-1920 Trans *",100,116.5742,2494.766179,471758.9619,<Null>,<Null>
1916,California,San Bernardino National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,106.9788,2482.641313,432927.704,<Null>,<Null>
1916,California,Stanislaus National Forest,59, ,USDA Forest Service,8 - Unknown,14 - Unknown / Unidentified,<Null>,Suppression (Wildfire),20090305,0,102.6262,2491.998627,415313.5669,<Null>,<Null>
1915,California,Los Angeles County,0, ,Contract County,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,15096.02,30767.17921,61091410.08,<Null>,<Null>
1915,California,Cleveland National Forest,81, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,4835.897,20698.31376,19570180.61,<Null>,<Null>
1915,California,Angeles National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire)," S Imsand, SofSaugus, 3N 17W,4N 17W, N side Oak Ridge-AFA 1911-1920 Trans map 1*",3200,2623.896,13457.30193,10618532.51,<Null>,<Null>
1915,California,Angeles National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire)," S Imsand,Saugus,7N 16W-4,5+8N 16W-31,32, ThreePoints-AFA 1911-1920 Trans map 1*",2501,2350.383,14024.89725,9511663.053,<Null>,<Null>
1915,California,Riverside CDF,0, ,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,1794.47,16176.34615,7261962.459,<Null>,<Null>
1915,California,Six Rivers National Forest,28,N/A,USDA Forest Service,<Null>,5 - Debris,0,Suppression (Wildfire),,<Null>,1643.007,9493.360134,6649013.97,9/7/1915,<Null>
1915,California,Cleveland National Forest,78, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,1601.819,16359.63151,6482332.705,<Null>,<Null>
1915,California,Klamath National Forest,6, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,1352.49,9532.215456,5473334.948,<Null>,<Null>
1915,California,Klamath National Forest,187, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,1141.903,10189.95749,4621118.142,<Null>,<Null>
1915,California,Los Padres National Forest,73, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,1097.326,8418.847782,4440722.406,<Null>,<Null>
1915,California,Klamath National Forest,93, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,1065.937,7924.821506,4313693.704,<Null>,<Null>
1915,California,Los Padres National Forest,42, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,1046.259,7674.602798,4234058.923,<Null>,<Null>
1915,California,San Bernardino National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,752.856,6815.887483,3046700.082,<Null>,<Null>
1915,California,Cleveland National Forest,6, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,721.7242,9533.693693,2920714.292,<Null>,<Null>
1915,California,Los Padres National Forest,0000090B, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,702.3403,7380.633872,2842270.374,<Null>,<Null>
1915,California,Los Padres National Forest,208, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,670.0298,6594.100012,2711514.276,<Null>,<Null>
1915,California,Los Padres National Forest,5, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,661.0146,7312.347489,2675031.16,<Null>,<Null>
1915,California,Tahoe National Forest,2, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire), ,<Null>,604.7592,6463.270567,2447373.546,<Null>,<Null>
1915,California,Angeles National Forest,0, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),"S.Imsand,Saugus,7N15W-19,20, Sawmill Mtn. E of CGs-AFA 1911-30 Saugus+T maps 1:*",50,506.4175,6090.552437,2049398.963,<Null>,<Null>
